distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,,,,,取相同的时间跨度,,,,,,,减去各自的初值,,,,,
datetime,freq=1 back=2,datetime,freq=1 back=3,datetime,freq=1 back=4,datetime,freq=1 back=5,datetime,freq=1 back=6,,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6
2017/8/18,15371.92802,2017/9/18,16561.47418,2017/10/17,18871.23505,2017/11/16,21668.95869,2017/12/18,20477.21349,,,2017/12/18,16718.04822,16327.12174,19118.76231,21530.57967,20477.21349,,2017/12/18,6355.42158,5349.30687,8540.67867,10970.92146,8477.21349
2017/8/21,15372.8879,2017/9/19,16506.93779,2017/10/18,18923.77348,2017/11/17,21304.50288,2017/12/19,20681.83922,,,2017/12/19,16836.34132,16546.07429,19236.30637,21766.85695,20681.83922,,2017/12/19,6473.71468,5568.25942,8658.22273,11207.19874,8681.83922
2017/8/22,15220.87464,2017/9/20,16610.68537,2017/10/19,18849.73744,2017/11/20,21385.25237,2017/12/20,20597.68321,,,2017/12/20,17011.87144,16537.2252,19092.20823,21975.5425,20597.68321,,2017/12/20,6649.2448,5559.41033,8514.12459,11415.88429,8597.68321
2017/8/23,15277.36594,2017/9/21,16576.76496,2017/10/20,18836.33824,2017/11/21,21433.73301,2017/12/21,20639.28309,,,2017/12/21,17029.16568,16564.79633,19137.60356,21997.06509,20639.28309,,2017/12/21,6666.53904,5586.98146,8559.51992,11437.40688,8639.28309
2017/8/24,15142.8047,2017/9/22,16579.34444,2017/10/23,18833.46361,2017/11/22,21769.19961,2017/12/22,20489.23535,,,2017/12/22,16918.79551,16452.54075,18988.49093,21859.41651,20489.23535,,2017/12/22,6556.16887,5474.72588,8410.40729,11299.7583,8489.23535
2017/8/25,15254.99115,2017/9/25,16677.80278,2017/10/24,18735.26104,2017/11/23,21208.60345,2017/12/25,20309.1522,,,2017/12/25,16834.54563,16402.96683,18702.01223,21840.76675,20309.1522,,2017/12/25,6471.91899,5425.15196,8123.92859,11281.10854,8309.1522
2017/8/28,15352.16811,2017/9/26,16682.50042,2017/10/25,18729.00092,2017/11/24,21208.85914,2017/12/26,20433.23278,,,2017/12/26,16747.10176,16537.80891,18764.57754,21838.1443,20433.23278,,2017/12/26,6384.47512,5559.99404,8186.4939,11278.48609,8433.23278
2017/8/29,15247.64784,2017/9/27,16646.70745,2017/10/26,18932.70186,2017/11/27,20981.18011,2017/12/27,20250.12382,,,2017/12/27,16512.44126,16352.59944,18640.73374,21519.44005,20250.12382,,2017/12/27,6149.81462,5374.78457,8062.6501,10959.78184,8250.12382
2017/8/30,15316.21498,2017/9/28,16832.92529,2017/10/27,19097.39388,2017/11/28,21107.59524,2017/12/28,20327.86405,,,2017/12/28,16945.56034,16388.50434,18760.8515,21914.61987,20327.86405,,2017/12/28,6582.9337,5410.68947,8182.76786,11354.96166,8327.86405
2017/8/31,15315.09185,2017/9/29,16909.19912,2017/10/30,18688.68804,2017/11/29,20990.75029,2017/12/29,20430.52733,,,2017/12/29,16865.54,16470.8634,18849.83437,21870.4468,20430.52733,,2017/12/29,6502.91336,5493.04853,8271.75073,11310.78859,8430.52733
2017/9/1,15315.09185,2017/10/9,16909.19912,2017/10/31,18662.71772,2017/11/30,20936.19289,2018/1/2,20430.52733,,,2018/1/2,16865.54,16470.8634,18849.83437,21870.4468,20430.52733,,2018/1/2,6502.91336,5493.04853,8271.75073,11310.78859,8430.52733
2017/9/4,15448.28486,2017/10/10,17019.34625,2017/11/1,18662.71772,2017/12/1,20936.19289,2018/1/3,20578.15008,,,2018/1/3,16916.13906,16618.58714,18934.05623,22056.76124,20578.15008,,2018/1/3,6553.51242,5640.77227,8355.97259,11497.10303,8578.15008
2017/9/5,15570.61755,2017/10/11,17075.20757,2017/11/2,18676.60149,2017/12/4,21154.86547,2018/1/4,20804.31152,,,2018/1/4,16885.71286,16793.33456,18989.78842,22086.14289,20804.31152,,2018/1/4,6523.08622,5815.51969,8411.70478,11526.48468,8804.31152
2017/9/6,15466.79741,2017/10/12,17116.28228,2017/11/3,18712.00816,2017/12/5,21255.55591,2018/1/5,20824.63579,,,2018/1/5,16933.35241,16779.73433,19032.05408,22040.4606,20824.63579,,2018/1/5,6570.72577,5801.91946,8453.97044,11480.80239,8824.63579
2017/9/7,15330.74269,2017/10/13,17063.14164,2017/11/6,18762.85703,2017/12/6,21108.22698,2018/1/8,20838.37706,,,2018/1/8,16882.51756,16786.29932,19001.0708,21986.88927,20838.37706,,2018/1/8,6519.89092,5808.48445,8422.98716,11427.23106,8838.37706
2017/9/8,15332.4633,2017/10/16,17130.4084,2017/11/7,18903.55954,2017/12/7,20900.07322,2018/1/9,21166.53705,,,2018/1/9,16897.3506,17049.91047,19123.0246,22112.44127,21166.53705,,2018/1/9,6534.72396,6072.0956,8544.94096,11552.78306,9166.53705
2017/9/11,15318.9921,2017/10/17,17089.59557,2017/11/8,18924.86335,2017/12/8,21065.11851,2018/1/10,21399.99776,,,2018/1/10,17235.33307,17104.53779,19448.66532,22068.67136,21399.99776,,2018/1/10,6872.70643,6126.72292,8870.58168,11509.01315,9399.99776
2017/9/12,15366.81773,2017/10/18,17178.22249,2017/11/9,18896.14346,2017/12/11,21467.40131,2018/1/11,21328.25603,,,2018/1/11,17292.72135,17055.07789,19464.36334,22119.65821,21328.25603,,2018/1/11,6930.09471,6077.26302,8886.2797,11560,9328.25603
2017/9/13,15278.53372,2017/10/19,17151.29846,2017/11/10,18989.16576,2017/12/12,21278.17131,2018/1/12,21476.12125,,,2018/1/12,17357.97823,17094.62389,19565.21858,21978.04032,21476.12125,,2018/1/12,6995.35159,6116.80902,8987.13494,11418.38211,9476.12125
2017/9/14,15175.82101,2017/10/20,17075.47229,2017/11/13,19151.00496,2017/12/13,21615.11263,2018/1/15,21453.20067,,,2018/1/15,17585.14587,16865.80203,19729.92429,21506.17718,21453.20067,,2018/1/15,7222.51923,5887.98716,9151.84065,10946.51897,9453.20067
2017/9/15,15133.98223,2017/10/23,16979.60048,2017/11/14,18988.74951,2017/12/14,21577.2412,2018/1/16,21490.92251,,,2018/1/16,17655.72491,16849.64245,19795.24875,21434.43032,21490.92251,,2018/1/16,7293.09827,5871.82758,9217.16511,10874.77211,9490.92251
2017/9/18,15109.64831,2017/10/24,16995.56932,2017/11/15,19010.53194,2017/12/15,21350.31399,2018/1/17,21324.07325,,,2018/1/17,17833.3151,16697.29921,19865.05732,21474.06086,21324.07325,,2018/1/17,7470.68846,5719.48434,9286.97368,10914.40265,9324.07325
2017/9/19,15143.60293,2017/10/25,16975.03248,2017/11/16,19082.5744,2017/12/18,21530.57967,2018/1/18,21542.84586,,,2018/1/18,18199.73545,16793.3309,20202.75295,21617.28024,21542.84586,,2018/1/18,7837.10881,5815.51603,9624.66931,11057.62203,9542.84586
2017/9/20,15134.54684,2017/10/26,16968.02947,2017/11/17,19238.88457,2017/12/19,21766.85695,2018/1/19,21567.93985,,,2018/1/19,18385.10302,16838.89173,20340.75853,21867.02578,21567.93985,,2018/1/19,8022.47638,5861.07686,9762.67489,11307.36757,9567.93985
2017/9/21,15226.45513,2017/10/27,17214.84534,2017/11/20,19377.54479,2017/12/20,21975.5425,2018/1/22,21839.44322,,,2018/1/22,18228.44957,17091.18741,20320.3814,21931.47824,21839.44322,,2018/1/22,7865.82293,6113.37254,9742.29776,11371.82003,9839.44322
2017/9/22,15226.40034,2017/10/30,17034.53218,2017/11/21,19510.26105,2017/12/21,21997.06509,2018/1/23,22116.00701,,,2018/1/23,18807.04389,17179.10455,20830.69611,22107.61984,22116.00701,,2018/1/23,8444.41725,6201.28968,10252.61247,11547.96163,10116.00701
2017/9/25,15248.09519,2017/10/31,16927.0786,2017/11/22,19692.86903,2017/12/22,21859.41651,2018/1/24,22046.45698,,,2018/1/24,18899.60692,17150.18805,20870.91009,22249.01889,22046.45698,,2018/1/24,8536.98028,6172.37318,10292.82645,11689.36068,10046.45698
2017/9/26,15165.50597,2017/11/1,16927.0786,2017/11/23,19246.8322,2017/12/25,21840.76675,2018/1/25,21945.31294,,,2018/1/25,18748.22956,17169.49203,20723.87601,22398.79197,21945.31294,,2018/1/25,8385.60292,6191.67716,10145.79237,11839.13376,9945.31294
2017/9/27,15048.42746,2017/11/2,16908.54951,2017/11/24,19256.05223,2017/12/26,21838.1443,2018/1/26,22034.05607,,,2018/1/26,18800.58489,17200.90493,20793.28354,22349.41851,22034.05607,,2018/1/26,8437.95825,6223.09006,10215.1999,11789.7603,10034.05607
2017/9/28,15010.46436,2017/11/3,16985.67291,2017/11/27,19085.35527,2017/12/27,21519.44005,2018/1/29,21518.89604,,,2018/1/29,18682.32971,16781.19428,20535.08998,22051.2094,21518.89604,,2018/1/29,8319.70307,5803.37941,9957.00634,11491.55119,9518.89604
2017/9/29,15049.64427,2017/11/6,17344.39605,2017/11/28,19016.054,2017/12/28,21914.61987,2018/1/30,21351.62138,,,2018/1/30,18357.43583,16719.91764,20244.59858,21940.99775,21351.62138,,2018/1/30,7994.80919,5742.10277,9666.51494,11381.33954,9351.62138
2017/10/9,15049.64427,2017/11/7,17388.57132,2017/11/29,18935.69618,2017/12/29,21870.4468,2018/1/31,21623.75031,,,2018/1/31,18648.81938,16769.32534,20552.53482,21755.87969,21623.75031,,2018/1/31,8286.19274,5791.51047,9974.45118,11196.22148,9623.75031
2017/10/10,15172.02788,2017/11/8,17365.69052,2017/11/30,18844.90388,2018/1/2,21870.4468,2018/2/1,21623.75031,,,2018/2/1,18648.81938,16769.32534,20552.53482,21755.87969,21623.75031,,2018/2/1,8286.19274,5791.51047,9974.45118,11196.22148,9623.75031
2017/10/11,15329.99766,2017/11/9,17408.53782,2017/12/1,18844.90388,2018/1/3,22056.76124,2018/2/2,21644.89759,,,2018/2/2,18585.40212,16714.92147,20591.69478,21628.94827,21644.89759,,2018/2/2,8222.77548,5737.1066,10013.61114,11069.29006,9644.89759
2017/10/12,15399.69236,2017/11/10,17675.1038,2017/12/4,18748.49412,2018/1/4,22086.14289,2018/2/5,21684.01746,,,2018/2/5,18155.37757,17067.20775,20419.46875,21448.12353,21684.01746,,2018/2/5,7792.75093,6089.39288,9841.38511,10888.46532,9684.01746
2017/10/13,15385.72598,2017/11/13,17643.5212,2017/12/5,18609.67388,2018/1/5,22040.4606,2018/2/6,20771.53918,,,2018/2/6,17540.74937,16678.81143,19437.46931,20988.60551,20771.53918,,2018/2/6,7178.12273,5700.99656,8859.38567,10428.9473,8771.53918
2017/10/16,15284.77338,2017/11/14,17456.04692,2017/12/6,18738.69821,2018/1/8,21986.88927,2018/2/7,20398.00361,,,2018/2/7,17121.84699,16196.45982,19152.74414,20343.79495,20398.00361,,2018/2/7,6759.22035,5218.64495,8574.6605,9784.13674,8398.00361
2017/10/17,15284.18801,2017/11/15,17498.60098,2017/12/7,18910.65467,2018/1/9,22112.44127,2018/2/8,20389.49563,,,2018/2/8,17355.37535,15826.19,19339.6077,20280.94647,20389.49563,,2018/2/8,6992.74871,4848.37513,8761.52406,9721.28826,8389.49563
2017/10/18,15383.9592,2017/11/16,17756.84555,2017/12/8,18996.03178,2018/1/10,22068.67136,2018/2/9,19617.729,,,2018/2/9,16869.28936,15295.83351,18602.55851,19755.16227,19617.729,,2018/2/9,6506.66272,4318.01864,8024.47487,9195.50406,7617.729
2017/10/19,15418.18371,2017/11/17,17352.62988,2017/12/11,19199.04257,2018/1/11,22119.65821,2018/2/12,19834.44081,,,2018/2/12,17243.00538,15265.68853,18922.94912,20003.08104,19834.44081,,2018/2/12,6880.37874,4287.87366,8344.86548,9443.42283,7834.44081
2017/10/20,15365.29931,2017/11/20,17281.39777,2017/12/12,18966.78013,2018/1/12,21978.04032,2018/2/13,20023.89245,,,2018/2/13,17397.90553,15469.48494,19076.81609,20233.42634,20023.89245,,2018/2/13,7035.27889,4491.67007,8498.73245,9673.76813,8023.89245
2017/10/23,15399.06264,2017/11/21,17420.15967,2017/12/13,19152.11113,2018/1/15,21506.17718,2018/2/14,20058.11291,,,2018/2/14,17484.99277,15512.64183,19110.51305,20343.76726,20058.11291,,2018/2/14,7122.36613,4534.82696,8532.42941,9784.10905,8058.11291
2017/10/24,15331.17982,2017/11/22,17350.67427,2017/12/14,19156.88133,2018/1/16,21434.43032,2018/2/22,20425.25768,,,2018/2/22,17973.30328,15841.61262,19465.29149,20934.95352,20425.25768,,2018/2/22,7610.67664,4863.79775,8887.20785,10375.29531,8425.25768
2017/10/25,15315.88014,2017/11/23,16781.98367,2017/12/15,19139.23517,2018/1/17,21474.06086,2018/2/23,20507.19019,,,2018/2/23,17957.44614,15941.95192,19514.30378,20956.34217,20507.19019,,2018/2/23,7594.8195,4964.13705,8936.22014,10396.68396,8507.19019
2017/10/26,15567.95646,2017/11/24,16746.84744,2017/12/18,19118.76231,2018/1/18,21617.28024,2018/2/26,20811.40068,,,2018/2/26,18136.27403,15996.62686,19870.67907,21017.39334,20811.40068,,2018/2/26,7773.64739,5018.81199,9292.59543,10457.73513,8811.40068
2017/10/27,15788.92015,2017/11/27,16547.36311,2017/12/19,19236.30637,2018/1/19,21867.02578,2018/2/27,20949.34432,,,2018/2/27,18150.7139,15760.1882,20137.08502,20749.46868,20949.34432,,2018/2/27,7788.08726,4782.37333,9559.00138,10189.81047,8949.34432
2017/10/30,15447.74167,2017/11/28,16757.91208,2017/12/20,19092.20823,2018/1/22,21931.47824,2018/2/28,20866.31985,,,2018/2/28,17942.53262,15560.29313,20097.54779,20403.37712,20866.31985,,2018/2/28,7579.90598,4582.47826,9519.46415,9843.71891,8866.31985
2017/10/31,15419.44084,2017/11/29,16547.45415,2017/12/21,19137.60356,2018/1/23,22107.61984,2018/3/1,20866.31985,,,2018/3/1,17942.53262,15560.29313,20097.54779,20403.37712,20866.31985,,2018/3/1,7579.90598,4582.47826,9519.46415,9843.71891,8866.31985
2017/11/1,15419.44084,2017/11/30,16463.06258,2017/12/22,18988.49093,2018/1/24,22249.01889,2018/3/2,20735.743,,,2018/3/2,17815.56831,15481.60063,19958.00266,20306.77401,20735.743,,2018/3/2,7452.94167,4503.78576,9379.91902,9747.1158,8735.743
2017/11/2,15420.51521,2017/12/1,16463.06258,2017/12/25,18702.01223,2018/1/25,22398.79197,2018/3/5,20623.66735,,,2018/3/5,17779.49774,15489.53515,19883.38688,20418.98774,20623.66735,,2018/3/5,7416.8711,4511.72028,9305.30324,9859.32953,8623.66735
2017/11/3,15404.98491,2017/12/4,16498.08721,2017/12/26,18764.57754,2018/1/26,22349.41851,2018/3/6,20703.30891,,,2018/3/6,17844.19723,15582.00072,19952.63755,20563.57508,20703.30891,,2018/3/6,7481.57059,4604.18585,9374.55391,10003.91687,8703.30891
2017/11/6,15266.36362,2017/12/5,16671.43756,2017/12/27,18640.73374,2018/1/29,22051.2094,2018/3/7,20608.0624,,,2018/3/7,17913.70886,15438.05354,19986.43555,20398.63091,20608.0624,,2018/3/7,7551.08222,4460.23867,9408.35191,9838.9727,8608.0624
2017/11/7,15460.95221,2017/12/6,16556.49259,2017/12/28,18760.8515,2018/1/30,21940.99775,2018/3/8,20808.34769,,,2018/3/8,17921.95434,15562.46799,20057.75442,20456.40292,20808.34769,,2018/3/8,7559.3277,4584.65312,9479.67078,9896.74471,8808.34769
2017/11/8,15504.44723,2017/12/7,16456.78723,2017/12/29,18849.83437,2018/1/31,21755.87969,2018/3/9,20924.59313,,,2018/3/9,17962.82318,15715.39558,20115.50391,20676.57705,20924.59313,,2018/3/9,7600.19654,4737.58071,9537.42027,10116.91884,8924.59313
2017/11/9,15446.49627,2017/12/8,16473.88074,2018/1/2,18849.83437,2018/2/1,21755.87969,2018/3/12,20896.20881,,,2018/3/12,17901.59412,15801.74992,20045.22449,20852.78606,20896.20881,,2018/3/12,7538.96748,4823.93505,9467.14085,10293.12785,8896.20881
2017/11/10,15367.01889,2017/12/11,16590.02176,2018/1/3,18934.05623,2018/2/2,21628.94827,2018/3/13,20746.01572,,,2018/3/13,17879.23365,15644.34308,19988.26951,20667.78997,20746.01572,,2018/3/13,7516.60701,4666.52821,9410.18587,10108.13176,8746.01572
2017/11/13,15588.00658,2017/12/12,16370.26421,2018/1/4,18989.78842,2018/2/5,21448.12353,2018/3/14,20723.2004,,,2018/3/14,17707.92994,15524.82299,19864.80161,20352.76349,20723.2004,,2018/3/14,7345.3033,4547.00812,9286.71797,9793.10528,8723.2004
2017/11/14,15530.05361,2017/12/13,16490.39298,2018/1/5,19032.05408,2018/2/6,20988.60551,2018/3/15,20923.41295,,,2018/3/15,17702.79558,15653.07463,19925.35775,20411.54144,20923.41295,,2018/3/15,7340.16894,4675.25976,9347.27411,9851.88323,8923.41295
2017/11/15,15494.05152,2017/12/14,16436.40783,2018/1/8,19001.0708,2018/2/7,20343.79495,2018/3/16,20693.58404,,,2018/3/16,17532.16972,15505.54268,19721.28645,20250.56431,20693.58404,,2018/3/16,7169.54308,4527.72781,9143.20281,9690.9061,8693.58404
2017/11/16,15394.00523,2017/12/15,16277.7809,2018/1/9,19123.0246,2018/2/8,20280.94647,2018/3/19,20813.64854,,,2018/3/19,17618.10917,15614.24327,19821.08502,20398.67514,20813.64854,,2018/3/19,7255.48253,4636.4284,9243.00138,9839.01693,8813.64854
2017/11/17,15781.16759,2017/12/18,16327.12174,2018/1/10,19448.66532,2018/2/9,19755.16227,2018/3/20,20802.40126,,,2018/3/20,17700.58227,15625.86609,19877.7481,20477.71606,20802.40126,,2018/3/20,7337.95563,4648.05122,9299.66446,9918.05785,8802.40126
2017/11/20,16022.6117,2017/12/19,16546.07429,2018/1/11,19464.36334,2018/2/12,20003.08104,2018/3/21,20746.40485,,,2018/3/21,17713.93844,15614.8858,19866.46018,20519.24691,20746.40485,,2018/3/21,7351.3118,4637.07093,9288.37654,9959.5887,8746.40485
2017/11/21,16088.942,2017/12/20,16537.2252,2018/1/12,19565.21858,2018/2/13,20233.42634,2018/3/22,20417.92253,,,2018/3/22,17609.73119,15370.15359,19685.96749,20292.28478,20417.92253,,2018/3/22,7247.10455,4392.33872,9107.88385,9732.62657,8417.92253
2017/11/22,16453.92612,2017/12/21,16564.79633,2018/1/15,19729.92429,2018/2/14,20343.76726,2018/3/23,19904.14151,,,2018/3/23,17156.87571,14934.6432,19189.91838,19675.28743,19904.14151,,2018/3/23,6794.24907,3956.82833,8611.83474,9115.62922,7904.14151
2017/11/23,16194.88052,2017/12/22,16452.54075,2018/1/16,19795.24875,2018/2/22,20934.95352,2018/3/26,19778.08513,,,2018/3/26,16813.2939,15142.54412,18847.43595,20055.39141,19778.08513,,2018/3/26,6450.66726,4164.72925,8269.35231,9495.7332,7778.08513
2017/11/24,16232.47086,2017/12/25,16402.96683,2018/1/17,19865.05732,2018/2/23,20956.34217,2018/3/27,19909.31251,,,2018/3/27,16813.9377,15379.89806,18868.99323,20414.43455,19909.31251,,2018/3/27,6451.31106,4402.08319,8290.90959,9854.77634,7909.31251
2017/11/27,16115.85236,2017/12/26,16537.80891,2018/1/18,20202.75295,2018/2/26,21017.39334,2018/3/28,19466.04356,,,2018/3/28,16774.27126,15045.53398,18702.97734,20152.7323,19466.04356,,2018/3/28,6411.64462,4067.71911,8124.8937,9593.07409,7466.04356
2017/11/28,15910.4556,2017/12/27,16352.59944,2018/1/19,20340.75853,2018/2/27,20749.46868,2018/3/29,19807.52682,,,2018/3/29,17013.91602,15190.50979,19005.87177,20230.43187,19807.52682,,2018/3/29,6651.28938,4212.69492,8427.78813,9670.77366,7807.52682
2017/11/29,15940.95975,2017/12/28,16388.50434,2018/1/22,20320.3814,2018/2/28,20403.37712,2018/3/30,19839.97004,,,2018/3/30,16924.36414,15430.34147,18917.75306,20648.27652,19839.97004,,2018/3/30,6561.7375,4452.5266,8339.66942,10088.61831,7839.97004
2017/11/30,15881.50503,2017/12/29,16470.8634,2018/1/23,20830.69611,2018/3/1,20403.37712,2018/4/2,19839.97004,,,2018/4/2,16924.36414,15430.34147,18917.75306,20648.27652,19839.97004,,2018/4/2,6561.7375,4452.5266,8339.66942,10088.61831,7839.97004
2017/12/1,15881.50503,2018/1/2,16470.8634,2018/1/24,20870.91009,2018/3/2,20306.77401,2018/4/3,19737.91602,,,2018/4/3,16942.11159,15373.45774,18814.58538,20713.40604,19737.91602,,2018/4/3,6579.48495,4395.64287,8236.50174,10153.74783,7737.91602
2017/12/4,16049.97442,2018/1/3,16618.58714,2018/1/25,20723.87601,2018/3/5,20418.98774,2018/4/4,19924.72351,,,2018/4/4,17290.00503,15528.66941,18991.19085,21203.95928,19924.72351,,2018/4/4,6927.37839,4550.85454,8413.10721,10644.30107,7924.72351
2017/12/5,15968.06524,2018/1/4,16793.33456,2018/1/26,20793.28354,2018/3/6,20563.57508,2018/4/9,20210.2286,,,2018/4/9,17353.37889,15549.85062,19321.40994,21142.23814,20210.2286,,2018/4/9,6990.75225,4572.03575,8743.3263,10582.57993,8210.2286
2017/12/6,15950.56287,2018/1/5,16779.73433,2018/1/29,20535.08998,2018/3/7,20398.63091,2018/4/10,20010.33335,,,2018/4/10,17343.89987,15791.89564,19014.59032,21341.3478,20010.33335,,2018/4/10,6981.27323,4814.08077,8436.50668,10781.68959,8010.33335
2017/12/7,15872.15573,2018/1/8,16786.29932,2018/1/30,20244.59858,2018/3/8,20456.40292,2018/4/11,20099.79869,,,2018/4/11,17420.74299,15915.43091,19083.96314,21456.6585,20099.79869,,2018/4/11,7058.11635,4937.61604,8505.8795,10897.00029,8099.79869
2017/12/8,16064.15741,2018/1/9,17049.91047,2018/1/31,20552.53482,2018/3/9,20676.57705,2018/4/12,19878.19562,,,2018/4/12,17250.249,15717.28571,18880.41962,21244.54084,19878.19562,,2018/4/12,6887.62236,4739.47084,8302.33598,10684.88263,7878.19562
2017/12/11,16470.98702,2018/1/10,17104.53779,2018/2/1,20552.53482,2018/3/12,20852.78606,2018/4/13,19846.16767,,,2018/4/13,17117.18661,15596.91766,18877.28602,21009.49025,19846.16767,,2018/4/13,6754.55997,4619.10279,8299.20238,10449.83204,7846.16767
2017/12/12,16361.46727,2018/1/11,17055.07789,2018/2/2,20591.69478,2018/3/13,20667.78997,2018/4/16,19743.77026,,,2018/4/16,17056.62673,15340.92337,18831.94361,20874.5367,19743.77026,,2018/4/16,6694.00009,4363.1085,8253.85997,10314.87849,7743.77026
2017/12/13,16689.57073,2018/1/12,17094.62389,2018/2/5,20419.46875,2018/3/14,20352.76349,2018/4/17,19453.29572,,,2018/4/17,16796.36671,15190.21029,18532.66382,20582.70551,19453.29572,,2018/4/17,6433.74007,4212.39542,7954.58018,10023.0473,7453.29572
2017/12/14,16694.22481,2018/1/15,16865.80203,2018/2/6,19437.46931,2018/3/15,20411.54144,2018/4/18,19729.83981,,,2018/4/18,16869.41341,15302.74541,18825.42404,20577.46967,19729.83981,,2018/4/18,6506.78677,4324.93054,8247.3404,10017.81146,7729.83981
2017/12/15,16574.04846,2018/1/16,16849.64245,2018/2/7,19152.74414,2018/3/16,20250.56431,2018/4/19,20110.09858,,,2018/4/19,17283.96833,15513.52335,19213.78115,21079.30185,20110.09858,,2018/4/19,6921.34169,4535.70848,8635.69751,10519.64364,8110.09858
2017/12/18,16718.04822,2018/1/17,16697.29921,2018/2/8,19339.6077,2018/3/19,20398.67514,2018/4/20,19903.65719,,,2018/4/20,17052.86491,15346.1813,19018.52763,20776.52055,19903.65719,,2018/4/20,6690.23827,4368.36643,8440.44399,10216.86234,7903.65719
2017/12/19,16836.34132,2018/1/18,16793.3309,2018/2/9,18602.55851,2018/3/20,20477.71606,2018/4/23,19406.94214,,,2018/4/23,16852.2068,15295.03947,18447.56435,20738.13005,19406.94214,,2018/4/23,6489.58016,4317.2246,7869.48071,10178.47184,7406.94214
2017/12/20,17011.87144,2018/1/19,16838.89173,2018/2/12,18922.94912,2018/3/21,20519.24691,2018/4/24,19787.42544,,,2018/4/24,17243.1206,15606.66183,18806.21965,21243.16276,19787.42544,,2018/4/24,6880.49396,4628.84696,8228.13601,10683.50455,7787.42544
2017/12/21,17029.16568,2018/1/22,17091.18741,2018/2/13,19076.81609,2018/3/22,20292.28478,2018/4/25,19813.56198,,,2018/4/25,17304.13849,15550.42154,18854.04916,21300.02708,19813.56198,,2018/4/25,6941.51185,4572.60667,8275.96552,10740.36887,7813.56198
2017/12/22,16918.79551,2018/1/23,17179.10455,2018/2/14,19110.51305,2018/3/23,19675.28743,2018/4/26,19463.88854,,,2018/4/26,16933.38425,15346.30405,18500.04761,20850.68503,19463.88854,,2018/4/26,6570.75761,4368.48918,7921.96397,10291.02682,7463.88854
