distribution=std,,freq=1,back=6,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,
datetime,"quantiles=[.005, .1, .25, .5, .75, .975]","quantiles = [.01, .1, .4, .5, .6, .75, .9]","quantiles = [.1, .3, .5, .7, .9]",,,,,,datetime,"quantiles=[.005, .1, .25, .5, .75, .975]","quantiles = [.01, .1, .4, .5, .6, .75, .9]","quantiles = [.1, .3, .5, .7, .9]"
2015/6/10,23920.37505,24973.29113,31024.00451,,,,,,2015/6/10,11920.37505,12973.29113,19024.00451
2015/6/11,23999.48055,25167.56109,31271.43423,,,,,,2015/6/11,11999.48055,13167.56109,19271.43423
2015/6/12,24337.82999,25596.09384,31829.56571,,,,,,2015/6/12,12337.82999,13596.09384,19829.56571
2015/6/15,23839.05627,25141.80652,31253.68485,,,,,,2015/6/15,11839.05627,13141.80652,19253.68485
2015/6/16,23143.27588,24369.58946,30414.87003,,,,,,2015/6/16,11143.27588,12369.58946,18414.87003
2015/6/17,23308.69076,24554.55399,30661.03173,,,,,,2015/6/17,11308.69076,12554.55399,18661.03173
2015/6/18,22398.1153,23592.35122,29401.76952,,,,,,2015/6/18,10398.1153,11592.35122,17401.76952
2015/6/19,21312.91698,22337.9533,27701.12612,,,,,,2015/6/19,9312.91698,10337.9533,15701.12612
2015/6/23,22110.83777,23172.40331,28659.4106,,,,,,2015/6/23,10110.83777,11172.40331,16659.4106
2015/6/24,22621.97068,23758.83409,29405.32102,,,,,,2015/6/24,10621.97068,11758.83409,17405.32102
2015/6/25,21983.40935,23026.27039,28450.6132,,,,,,2015/6/25,9983.40935,11026.27039,16450.6132
2015/6/26,20481.00439,21447.74133,26651.65868,,,,,,2015/6/26,8481.00439,9447.74133,14651.65868
2015/6/29,19998.52764,20961.00026,26366.95928,,,,,,2015/6/29,7998.52764,8961.00026,14366.95928
2015/6/30,21179.85924,22148.90129,27859.24984,,,,,,2015/6/30,9179.85924,10148.90129,15859.24984
2015/7/1,21179.85924,22148.90129,27859.24984,,,,,,2015/7/1,9179.85924,10148.90129,15859.24984
2015/7/2,20111.36596,20953.44526,25045.66843,,,,,,2015/7/2,8111.36596,8953.44526,13045.66843
2015/7/3,18823.94108,19507.39888,22559.55177,,,,,,2015/7/3,6823.94108,7507.39888,10559.55177
2015/7/6,18840.26847,19448.49474,20963.68342,,,,,,2015/7/6,6840.26847,7448.49474,8963.68342
2015/7/7,18162.27416,18750.96684,18896.36977,,,,,,2015/7/7,6162.27416,6750.96684,6896.36977
2015/7/8,17047.39033,17491.10978,17136.30224,,,,,,2015/7/8,5047.39033,5491.10978,5136.30224
2015/7/9,18208.4181,18687.06877,18603.09771,,,,,,2015/7/9,6208.4181,6687.06877,6603.09771
2015/7/10,19199.53761,19687.73655,20227.18855,,,,,,2015/7/10,7199.53761,7687.73655,8227.18855
2015/7/13,19733.55946,20323.35543,22302.23734,,,,,,2015/7/13,7733.55946,8323.35543,10302.23734
2015/7/14,19649.40807,20432.79075,23730.76369,,,,,,2015/7/14,7649.40807,8432.79075,11730.76369
2015/7/15,19103.06632,19824.78896,22109.95248,,,,,,2015/7/15,7103.06632,7824.78896,10109.95248
2015/7/16,19456.6149,20296.41446,23733.28912,,,,,,2015/7/16,7456.6149,8296.41446,11733.28912
2015/7/17,20301.37672,21303.62112,26176.63388,,,,,,2015/7/17,8301.37672,9303.62112,14176.63388
2015/7/20,20532.84264,21710.76573,27874.46211,,,,,,2015/7/20,8532.84264,9710.76573,15874.46211
2015/7/21,20439.5654,21545.62482,27468.28166,,,,,,2015/7/21,8439.5654,9545.62482,15468.28166
2015/7/22,20811.51845,22084.81033,29341.59047,,,,,,2015/7/22,8811.51845,10084.81033,17341.59047
2015/7/23,21208.9905,22530.95144,30176.55071,,,,,,2015/7/23,9208.9905,10530.95144,18176.55071
2015/7/24,21137.13319,22520.21652,30663.35808,,,,,,2015/7/24,9137.13319,10520.21652,18663.35808
2015/7/27,19418.77098,20659.20521,27939.90227,,,,,,2015/7/27,7418.77098,8659.20521,15939.90227
2015/7/28,19415.13548,20634.34811,27556.50536,,,,,,2015/7/28,7415.13548,8634.34811,15556.50536
2015/7/29,20268.46816,21691.1768,30316.24983,,,,,,2015/7/29,8268.46816,9691.1768,18316.24983
2015/7/30,20156.92868,21716.02029,31263.9646,,,,,,2015/7/30,8156.92868,9716.02029,19263.9646
2015/7/31,19743.47312,20994.74511,28487.55852,,,,,,2015/7/31,7743.47312,8994.74511,16487.55852
2015/8/3,19743.47312,20994.74511,28487.55852,,,,,,2015/8/3,7743.47312,8994.74511,16487.55852
2015/8/4,20266.91741,21584.0984,28647.85192,,,,,,2015/8/4,8266.91741,9584.0984,16647.85192
2015/8/5,20027.6787,21322.47355,28153.56542,,,,,,2015/8/5,8027.6787,9322.47355,16153.56542
2015/8/6,19941.93811,21210.0745,28168.02136,,,,,,2015/8/6,7941.93811,9210.0745,16168.02136
2015/8/7,20229.34685,21535.42112,28335.85593,,,,,,2015/8/7,8229.34685,9535.42112,16335.85593
2015/8/10,20966.77945,22330.78302,28959.67194,,,,,,2015/8/10,8966.77945,10330.78302,16959.67194
2015/8/11,20793.03933,22167.02356,28506.61717,,,,,,2015/8/11,8793.03933,10167.02356,16506.61717
2015/8/12,20583.44881,21947.55561,28064.9487,,,,,,2015/8/12,8583.44881,9947.55561,16064.9487
2015/8/13,20687.98983,22075.08223,28060.88116,,,,,,2015/8/13,8687.98983,10075.08223,16060.88116
2015/8/14,20619.44823,22020.83002,27960.86709,,,,,,2015/8/14,8619.44823,10020.83002,15960.86709
2015/8/17,20508.96242,21956.3628,27566.57486,,,,,,2015/8/17,8508.96242,9956.3628,15566.57486
2015/8/18,19574.58602,20907.35817,26753.48346,,,,,,2015/8/18,7574.58602,8907.35817,14753.48346
2015/8/19,19744.76884,21119.67761,26859.58983,,,,,,2015/8/19,7744.76884,9119.67761,14859.58983
2015/8/20,19110.92413,20443.19737,26378.22399,,,,,,2015/8/20,7110.92413,8443.19737,14378.22399
2015/8/21,18615.55552,19863.49862,25822.65256,,,,,,2015/8/21,6615.55552,7863.49862,13822.65256
2015/8/24,16968.48299,18143.38832,23467.29816,,,,,,2015/8/24,4968.48299,6143.38832,11467.29816
2015/8/25,15876.61412,17030.33274,22016.63606,,,,,,2015/8/25,3876.61412,5030.33274,10016.63606
2015/8/26,16146.02859,17259.7252,23230.01405,,,,,,2015/8/26,4146.02859,5259.7252,11230.01405
2015/8/27,17271.49967,18397.56448,25043.83246,,,,,,2015/8/27,5271.49967,6397.56448,13043.83246
2015/8/28,17687.76078,18861.82955,25176.83682,,,,,,2015/8/28,5687.76078,6861.82955,13176.83682
2015/8/31,18130.85543,19224.75916,26084.37074,,,,,,2015/8/31,6130.85543,7224.75916,14084.37074
2015/9/1,18130.85543,19224.75916,26084.37074,,,,,,2015/9/1,6130.85543,7224.75916,14084.37074
2015/9/2,17913.68155,18852.08263,22727.28461,,,,,,2015/9/2,5913.68155,6852.08263,10727.28461
2015/9/7,17315.00806,18074.86623,20687.41206,,,,,,2015/9/7,5315.00806,6074.86623,8687.41206
2015/9/8,17625.65231,18404.4731,21135.03305,,,,,,2015/9/8,5625.65231,6404.4731,9135.03305
2015/9/9,17948.22289,18729.73121,21677.14681,,,,,,2015/9/9,5948.22289,6729.73121,9677.14681
2015/9/10,17875.64834,18743.96184,22634.69453,,,,,,2015/9/10,5875.64834,6743.96184,10634.69453
2015/9/11,17780.73663,18609.33164,21968.09582,,,,,,2015/9/11,5780.73663,6609.33164,9968.09582
2015/9/14,17380.72094,18190.75728,20175.39852,,,,,,2015/9/14,5380.72094,6190.75728,8175.39852
2015/9/15,16775.69043,17396.51667,16319.70246,,,,,,2015/9/15,4775.69043,5396.51667,4319.70246
2015/9/16,17538.06161,18209.17479,18538.22772,,,,,,2015/9/16,5538.06161,6209.17479,6538.22772
2015/9/17,17093.01605,17765.51408,18116.47225,,,,,,2015/9/17,5093.01605,5765.51408,6116.47225
2015/9/18,17155.08674,17797.46421,17889.82565,,,,,,2015/9/18,5155.08674,5797.46421,5889.82565
2015/9/21,17564.10161,18312.936,20421.03985,,,,,,2015/9/21,5564.10161,6312.936,8421.03985
2015/9/22,17666.32386,18418.13804,20423.2578,,,,,,2015/9/22,5666.32386,6418.13804,8423.2578
2015/9/23,17425.0508,18179.90647,20448.38053,,,,,,2015/9/23,5425.0508,6179.90647,8448.38053
2015/9/24,17564.65774,18353.155,21250.70498,,,,,,2015/9/24,5564.65774,6353.155,9250.70498
2015/9/25,17283.59588,18046.81437,19966.90484,,,,,,2015/9/25,5283.59588,6046.81437,7966.90484
2015/9/28,17347.69638,18083.22215,19915.2734,,,,,,2015/9/28,5347.69638,6083.22215,7915.2734
2015/9/29,17101.8163,17726.47945,18054.53316,,,,,,2015/9/29,5101.8163,5726.47945,6054.53316
2015/9/30,17299.47102,18084.6267,20625.15075,,,,,,2015/9/30,5299.47102,6084.6267,8625.15075
2015/10/8,17299.47102,18084.6267,20625.15075,,,,,,2015/10/8,5299.47102,6084.6267,8625.15075
2015/10/9,17459.65251,18225.99111,20809.40946,,,,,,2015/10/9,5459.65251,6225.99111,8809.40946
2015/10/12,17890.68504,18682.29336,21186.37616,,,,,,2015/10/12,5890.68504,6682.29336,9186.37616
2015/10/13,17878.95618,18698.06443,21025.84095,,,,,,2015/10/13,5878.95618,6698.06443,9025.84095
2015/10/14,17723.02037,18520.54707,20884.79718,,,,,,2015/10/14,5723.02037,6520.54707,8884.79718
2015/10/15,18082.05026,18898.93277,21150.04805,,,,,,2015/10/15,6082.05026,6898.93277,9150.04805
2015/10/16,18273.8781,19103.45335,21271.27587,,,,,,2015/10/16,6273.8781,7103.45335,9271.27587
2015/10/19,18143.97342,19003.53342,21159.71669,,,,,,2015/10/19,6143.97342,7003.53342,9159.71669
2015/10/20,18283.70675,19141.79303,21199.03822,,,,,,2015/10/20,6283.70675,7141.79303,9199.03822
2015/10/21,18105.38937,18788.12374,21813.47937,,,,,,2015/10/21,6105.38937,6788.12374,9813.47937
2015/10/22,18213.71004,18988.49243,21469.0369,,,,,,2015/10/22,6213.71004,6988.49243,9469.0369
2015/10/23,18342.06135,19197.0111,21416.48846,,,,,,2015/10/23,6342.06135,7197.0111,9416.48846
2015/10/26,18469.33117,19339.93794,21477.13274,,,,,,2015/10/26,6469.33117,7339.93794,9477.13274
2015/10/27,18757.45043,19602.09807,21489.88664,,,,,,2015/10/27,6757.45043,7602.09807,9489.88664
2015/10/28,18388.96839,19202.30649,21342.6383,,,,,,2015/10/28,6388.96839,7202.30649,9342.6383
2015/10/29,18464.79239,19315.40903,21291.47814,,,,,,2015/10/29,6464.79239,7315.40903,9291.47814
2015/10/30,18453.12464,19332.42806,21302.14078,,,,,,2015/10/30,6453.12464,7332.42806,9302.14078
2015/11/2,18453.12464,19332.42806,21302.14078,,,,,,2015/11/2,6453.12464,7332.42806,9302.14078
2015/11/3,18354.66874,19236.9666,21348.85738,,,,,,2015/11/3,6354.66874,7236.9666,9348.85738
2015/11/4,19070.22887,19999.14602,22833.46452,,,,,,2015/11/4,7070.22887,7999.14602,10833.46452
2015/11/5,19232.65927,20206.7361,23200.20729,,,,,,2015/11/5,7232.65927,8206.7361,11200.20729
2015/11/6,19515.87669,20532.21877,24513.47252,,,,,,2015/11/6,7515.87669,8532.21877,12513.47252
2015/11/9,19788.79835,20851.23616,24640.84222,,,,,,2015/11/9,7788.79835,8851.23616,12640.84222
2015/11/10,19745.64772,20780.19781,24328.58015,,,,,,2015/11/10,7745.64772,8780.19781,12328.58015
2015/11/11,19773.97887,20769.79727,24136.24317,,,,,,2015/11/11,7773.97887,8769.79727,12136.24317
2015/11/12,19732.69114,20732.76727,24666.65066,,,,,,2015/11/12,7732.69114,8732.76727,12666.65066
2015/11/13,19264.79997,20231.39809,23149.17333,,,,,,2015/11/13,7264.79997,8231.39809,11149.17333
2015/11/16,19430.33007,20408.18747,23695.31503,,,,,,2015/11/16,7430.33007,8408.18747,11695.31503
2015/11/17,19559.68532,20588.38106,25015.59241,,,,,,2015/11/17,7559.68532,8588.38106,13015.59241
2015/11/18,19336.28431,20300.72649,22872.03011,,,,,,2015/11/18,7336.28431,8300.72649,10872.03011
2015/11/19,19637.99545,20648.79388,24134.30295,,,,,,2015/11/19,7637.99545,8648.79388,12134.30295
2015/11/20,19769.91889,20822.07866,25282.17729,,,,,,2015/11/20,7769.91889,8822.07866,13282.17729
2015/11/23,19689.33313,20711.90722,24509.58165,,,,,,2015/11/23,7689.33313,8711.90722,12509.58165
2015/11/24,19639.38208,20629.04539,23992.38721,,,,,,2015/11/24,7639.38208,8629.04539,11992.38721
2015/11/25,19860.50124,20856.4474,24429.0689,,,,,,2015/11/25,7860.50124,8856.4474,12429.0689
2015/11/26,19798.61479,20806.89734,24802.69792,,,,,,2015/11/26,7798.61479,8806.89734,12802.69792
2015/11/27,18821.32371,19719.32569,21606.58411,,,,,,2015/11/27,6821.32371,7719.32569,9606.58411
2015/11/30,18827.52305,19670.78947,19695.18723,,,,,,2015/11/30,6827.52305,7670.78947,7695.18723
2015/12/1,18827.52305,19670.78947,19695.18723,,,,,,2015/12/1,6827.52305,7670.78947,7695.18723
2015/12/2,19471.45971,20237.54555,20854.38352,,,,,,2015/12/2,7471.45971,8237.54555,8854.38352
2015/12/3,19646.83395,20427.90921,20970.51231,,,,,,2015/12/3,7646.83395,8427.90921,8970.51231
2015/12/4,19216.12659,20044.61744,20312.58259,,,,,,2015/12/4,7216.12659,8044.61744,8312.58259
2015/12/7,19277.87983,20118.73811,20363.82617,,,,,,2015/12/7,7277.87983,8118.73811,8363.82617
2015/12/8,18964.44027,19749.33871,20253.60067,,,,,,2015/12/8,6964.44027,7749.33871,8253.60067
2015/12/9,19033.99674,19825.39977,20272.50459,,,,,,2015/12/9,7033.99674,7825.39977,8272.50459
2015/12/10,18841.65201,19630.98122,20138.42389,,,,,,2015/12/10,6841.65201,7630.98122,8138.42389
2015/12/11,18729.10524,19520.75462,19960.33237,,,,,,2015/12/11,6729.10524,7520.75462,7960.33237
2015/12/14,19093.55006,19900.3617,20291.61075,,,,,,2015/12/14,7093.55006,7900.3617,8291.61075
2015/12/15,18992.208,19854.47832,19990.34834,,,,,,2015/12/15,6992.208,7854.47832,7990.34834
2015/12/16,18932.62217,19798.74079,19919.89274,,,,,,2015/12/16,6932.62217,7798.74079,7919.89274
2015/12/17,19189.92313,20095.68614,20096.34343,,,,,,2015/12/17,7189.92313,8095.68614,8096.34343
2015/12/18,19390.05841,20318.18391,20361.74115,,,,,,2015/12/18,7390.05841,8318.18391,8361.74115
2015/12/21,20019.69661,21040.01734,20985.1048,,,,,,2015/12/21,8019.69661,9040.01734,8985.1048
2015/12/22,19961.93634,21018.42806,20778.34256,,,,,,2015/12/22,7961.93634,9018.42806,8778.34256
2015/12/23,19838.47436,20850.06278,20816.01098,,,,,,2015/12/23,7838.47436,8850.06278,8816.01098
2015/12/24,19722.95618,20698.54259,20846.64922,,,,,,2015/12/24,7722.95618,8698.54259,8846.64922
2015/12/25,19807.82108,20770.94242,20947.91622,,,,,,2015/12/25,7807.82108,8770.94242,8947.91622
2015/12/28,19262.73481,20214.25847,20321.44023,,,,,,2015/12/28,7262.73481,8214.25847,8321.44023
2015/12/29,19438.73967,20407.78549,20503.84933,,,,,,2015/12/29,7438.73967,8407.78549,8503.84933
2015/12/30,19569.79289,20536.40553,20596.86271,,,,,,2015/12/30,7569.79289,8536.40553,8596.86271
2015/12/31,19453.06718,20407.82269,20529.3538,,,,,,2015/12/31,7453.06718,8407.82269,8529.3538
2016/1/4,19453.06718,20407.82269,20529.3538,,,,,,2016/1/4,7453.06718,8407.82269,8529.3538
2016/1/5,19692.51103,20760.27116,22093.15374,,,,,,2016/1/5,7692.51103,8760.27116,10093.15374
2016/1/6,19979.25376,21063.62392,22617.22655,,,,,,2016/1/6,7979.25376,9063.62392,10617.22655
2016/1/7,18604.65825,19599.96737,20048.23835,,,,,,2016/1/7,6604.65825,7599.96737,8048.23835
2016/1/8,18792.97505,19754.73891,19699.83783,,,,,,2016/1/8,6792.97505,7754.73891,7699.83783
2016/1/11,17736.36817,18589.67901,17342.409,,,,,,2016/1/11,5736.36817,6589.67901,5342.409
2016/1/12,17679.42478,18521.82475,17063.08903,,,,,,2016/1/12,5679.42478,6521.82475,5063.08903
2016/1/13,17277.60574,18017.12635,15310.30519,,,,,,2016/1/13,5277.60574,6017.12635,3310.30519
2016/1/14,17766.12156,18559.45289,16741.73532,,,,,,2016/1/14,5766.12156,6559.45289,4741.73532
2016/1/15,17350.47883,18176.61513,16808.19142,,,,,,2016/1/15,5350.47883,6176.61513,4808.19142
2016/1/18,17482.00597,18330.75233,17404.64276,,,,,,2016/1/18,5482.00597,6330.75233,5404.64276
2016/1/19,18075.96173,18937.40022,18300.82807,,,,,,2016/1/19,6075.96173,6937.40022,6300.82807
2016/1/20,17751.90286,18616.46481,18069.54499,,,,,,2016/1/20,5751.90286,6616.46481,6069.54499
2016/1/21,17247.92843,18082.30404,17108.39852,,,,,,2016/1/21,5247.92843,6082.30404,5108.39852
2016/1/22,17423.46947,18282.93966,17561.86627,,,,,,2016/1/22,5423.46947,6282.93966,5561.86627
2016/1/25,17536.6504,18373.04802,17474.19191,,,,,,2016/1/25,5536.6504,6373.04802,5474.19191
2016/1/26,16554.91349,17308.34327,15636.71501,,,,,,2016/1/26,4554.91349,5308.34327,3636.71501
2016/1/27,16543.85393,17351.49755,16163.75778,,,,,,2016/1/27,4543.85393,5351.49755,4163.75778
2016/1/28,15968.41331,16675.76958,14249.08972,,,,,,2016/1/28,3968.41331,4675.76958,2249.08972
2016/1/29,16429.43076,17122.08555,14485.28058,,,,,,2016/1/29,4429.43076,5122.08555,2485.28058
2016/2/1,16429.43076,17122.08555,14485.28058,,,,,,2016/2/1,4429.43076,5122.08555,2485.28058
2016/2/2,16730.65628,17464.06258,14601.80065,,,,,,2016/2/2,4730.65628,5464.06258,2601.80065
2016/2/3,16655.68115,17406.74025,14456.78645,,,,,,2016/2/3,4655.68115,5406.74025,2456.78645
2016/2/4,16902.11631,17664.59949,14620.27214,,,,,,2016/2/4,4902.11631,5664.59949,2620.27214
2016/2/5,16874.46056,17605.36006,14678.54786,,,,,,2016/2/5,4874.46056,5605.36006,2678.54786
2016/2/15,16766.87536,17479.87858,14558.47127,,,,,,2016/2/15,4766.87536,5479.87858,2558.47127
2016/2/16,17241.01439,17998.07755,14831.17818,,,,,,2016/2/16,5241.01439,5998.07755,2831.17818
2016/2/17,17426.02117,18192.59105,14883.80572,,,,,,2016/2/17,5426.02117,6192.59105,2883.80572
2016/2/18,17315.44444,18068.93001,14860.94207,,,,,,2016/2/18,5315.44444,6068.93001,2860.94207
2016/2/19,17302.95953,18076.09986,14747.04348,,,,,,2016/2/19,5302.95953,6076.09986,2747.04348
2016/2/22,17597.31202,18393.16117,15002.31832,,,,,,2016/2/22,5597.31202,6393.16117,3002.31832
2016/2/23,17409.78734,18246.15496,14791.92818,,,,,,2016/2/23,5409.78734,6246.15496,2791.92818
2016/2/24,17540.54158,18400.97224,14815.61963,,,,,,2016/2/24,5540.54158,6400.97224,2815.61963
2016/2/25,16600.67792,17350.5017,14368.67337,,,,,,2016/2/25,4600.67792,5350.5017,2368.67337
2016/2/26,16721.38225,17470.213,14519.96939,,,,,,2016/2/26,4721.38225,5470.213,2519.96939
2016/2/29,16419.07114,17077.49319,14588.64764,,,,,,2016/2/29,4419.07114,5077.49319,2588.64764
2016/3/1,16419.07114,17077.49319,14588.64764,,,,,,2016/3/1,4419.07114,5077.49319,2588.64764
2016/3/2,17052.25636,17701.96818,15402.99349,,,,,,2016/3/2,5052.25636,5701.96818,3402.99349
2016/3/3,17180.41591,17827.23182,15380.09704,,,,,,2016/3/3,5180.41591,5827.23182,3380.09704
2016/3/4,17405.01558,18141.37707,15295.34961,,,,,,2016/3/4,5405.01558,6141.37707,3295.34961
2016/3/7,17492.72463,18198.01075,15603.37562,,,,,,2016/3/7,5492.72463,6198.01075,3603.37562
2016/3/8,17393.1936,18135.54235,15445.18824,,,,,,2016/3/8,5393.1936,6135.54235,3445.18824
2016/3/9,17170.46216,17967.52146,15239.62366,,,,,,2016/3/9,5170.46216,5967.52146,3239.62366
2016/3/10,17024.565,17725.11808,14650.13341,,,,,,2016/3/10,5024.565,5725.11808,2650.13341
2016/3/11,16983.39229,17690.27043,14571.96311,,,,,,2016/3/11,4983.39229,5690.27043,2571.96311
2016/3/14,17223.45252,17899.64383,15113.92004,,,,,,2016/3/14,5223.45252,5899.64383,3113.92004
2016/3/15,17381.14665,18053.8617,15045.0863,,,,,,2016/3/15,5381.14665,6053.8617,3045.0863
2016/3/16,17286.87485,18051.8574,14838.91264,,,,,,2016/3/16,5286.87485,6051.8574,2838.91264
2016/3/17,17508.85224,18210.5184,15281.31732,,,,,,2016/3/17,5508.85224,6210.5184,3281.31732
2016/3/18,17802.78963,18489.08953,15939.11252,,,,,,2016/3/18,5802.78963,6489.08953,3939.11252
2016/3/21,18135.23665,18810.70585,16458.07682,,,,,,2016/3/21,6135.23665,6810.70585,4458.07682
2016/3/22,18217.57666,18921.83647,17114.64875,,,,,,2016/3/22,6217.57666,6921.83647,5114.64875
2016/3/23,18217.08819,18890.5451,16865.9168,,,,,,2016/3/23,6217.08819,6890.5451,4865.9168
2016/3/24,18145.09117,18761.96756,16504.17294,,,,,,2016/3/24,6145.09117,6761.96756,4504.17294
2016/3/25,18274.97198,18868.38198,16516.79638,,,,,,2016/3/25,6274.97198,6868.38198,4516.79638
2016/3/28,18337.85392,18848.71876,16177.43784,,,,,,2016/3/28,6337.85392,6848.71876,4177.43784
2016/3/29,18055.48218,18581.8352,15676.89313,,,,,,2016/3/29,6055.48218,6581.8352,3676.89313
2016/3/30,18487.95582,19041.52168,16320.37986,,,,,,2016/3/30,6487.95582,7041.52168,4320.37986
2016/3/31,18525.87273,19066.42499,16420.65524,,,,,,2016/3/31,6525.87273,7066.42499,4420.65524
2016/4/1,18525.87273,19066.42499,16420.65524,,,,,,2016/4/1,6525.87273,7066.42499,4420.65524
2016/4/5,18726.25426,19310.74238,16428.86295,,,,,,2016/4/5,6726.25426,7310.74238,4428.86295
2016/4/6,18688.44457,19336.50319,16132.37758,,,,,,2016/4/6,6688.44457,7336.50319,4132.37758
2016/4/7,18382.39771,18993.1422,15989.33413,,,,,,2016/4/7,6382.39771,6993.1422,3989.33413
2016/4/8,18268.5177,18840.3087,16040.37502,,,,,,2016/4/8,6268.5177,6840.3087,4040.37502
2016/4/11,18451.35529,19025.58218,16205.51187,,,,,,2016/4/11,6451.35529,7025.58218,4205.51187
2016/4/12,18368.43406,18936.92868,16152.91425,,,,,,2016/4/12,6368.43406,6936.92868,4152.91425
2016/4/13,18545.64089,19107.81051,16350.15053,,,,,,2016/4/13,6545.64089,7107.81051,4350.15053
2016/4/14,18631.00956,19217.6485,16334.53557,,,,,,2016/4/14,6631.00956,7217.6485,4334.53557
2016/4/15,18730.7026,19303.94718,16490.81494,,,,,,2016/4/15,6730.7026,7303.94718,4490.81494
2016/4/18,18497.21072,19036.70292,16407.9062,,,,,,2016/4/18,6497.21072,7036.70292,4407.9062
2016/4/19,18566.305,19110.05206,16453.67044,,,,,,2016/4/19,6566.305,7110.05206,4453.67044
2016/4/20,18300.4149,18738.57619,16634.85443,,,,,,2016/4/20,6300.4149,6738.57619,4634.85443
2016/4/21,18226.01129,18655.73535,16608.30802,,,,,,2016/4/21,6226.01129,6655.73535,4608.30802
2016/4/22,18351.58398,18814.23978,16604.30285,,,,,,2016/4/22,6351.58398,6814.23978,4604.30285
2016/4/25,18345.3116,18817.0029,16561.87938,,,,,,2016/4/25,6345.3116,6817.0029,4561.87938
2016/4/26,18414.7794,18894.79578,16596.63471,,,,,,2016/4/26,6414.7794,6894.79578,4596.63471
2016/4/27,18349.12534,18843.2119,16482.56974,,,,,,2016/4/27,6349.12534,6843.2119,4482.56974
2016/4/28,18332.68043,18812.18536,16533.55746,,,,,,2016/4/28,6332.68043,6812.18536,4533.55746
2016/4/29,18304.68976,18852.26483,16232.43049,,,,,,2016/4/29,6304.68976,6852.26483,4232.43049
2016/5/3,18304.68976,18852.26483,16232.43049,,,,,,2016/5/3,6304.68976,6852.26483,4232.43049
2016/5/4,18213.46923,18779.84244,15375.83694,,,,,,2016/5/4,6213.46923,6779.84244,3375.83694
2016/5/5,18304.16752,18857.41116,15573.4755,,,,,,2016/5/5,6304.16752,6857.41116,3573.4755
2016/5/6,17674.56175,18259.17714,15572.96363,,,,,,2016/5/6,5674.56175,6259.17714,3572.96363
2016/5/9,17383.45984,17939.20365,18690.44451,,,,,,2016/5/9,5383.45984,5939.20365,6690.44451
2016/5/10,17554.83013,18061.72649,20560.18363,,,,,,2016/5/10,5554.83013,6061.72649,8560.18363
2016/5/11,17746.2665,18203.08803,24241.47919,,,,,,2016/5/11,5746.2665,6203.08803,12241.47919
